Column1;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_18776;0;0;0;0;0;0
PITA_31735;267;337;374;320;268;340
PITA_18740;0;0;0;0;0;0
PITA_18449;3;0;4;1;1;1
PITA_40143;380;405;663;410;425;346
PITA_24541;0;2;0;2;2;0
PITA_01057;0;0;0;0;0;0
PITA_24281;0;0;0;1;0;0
PITA_06797;2;0;0;0;0;3
PITA_36606;45;55;55;48;43;53
PITA_27774;118;198;205;23;122;74
PITA_11186;88;59;101;0;18;15
PITA_11639;0;0;0;0;0;0
PITA_36821;0;3;0;0;0;0
PITA_36204;0;0;0;0;0;0
PITA_50443;0;0;0;0;0;0
PITA_43591;48;58;84;48;59;58
PITA_16954;0;0;1;1;1;1
PITA_35863;105;82;180;84;83;96
PITA_31833;0;1;1;0;1;0
PITA_00827;0;0;0;0;0;0
PITA_35226;164;179;447;175;226;350
PITA_33327;14;5;6;19;4;10
PITA_27549;22;19;27;19;19;32
PITA_12053;123;434;411;162;361;206
PITA_29797;0;3;1;0;0;5
PITA_49915;148;165;415;178;204;269
PITA_35707;379;208;673;482;446;314
PITA_19120;1031;1564;1641;1009;1618;1354
PITA_34782;13;15;50;30;24;45
PITA_31797;0;0;5;5;4;1
PITA_44505;0;0;6;5;0;1
PITA_13408;0;0;7;4;1;4
PITA_16193;0;0;0;0;0;0
PITA_37744;8;4;7;0;1;9
PITA_13361;83;113;210;125;98;169
PITA_00502;0;0;0;0;0;0
PITA_03925;0;0;0;0;0;0
PITA_38202;0;0;1;0;2;0
PITA_45443;154;157;292;156;141;126
PITA_49522;493;638;1086;682;709;795
PITA_09298;0;0;0;0;0;0
PITA_05611;66;111;96;67;64;98
PITA_42483;0;0;0;0;0;0
PITA_31181;0;0;210;140;0;95
PITA_40515;241;389;526;202;182;271
PITA_14944;0;0;0;0;0;0
PITA_45320;372;340;566;271;337;277
PITA_05983;10;26;40;14;6;7
PITA_14149;3;53;6;4;2;14
PITA_08042;0;0;0;0;0;0
PITA_46459;1671;1015;3445;1934;1667;2557
PITA_32075;0;0;0;0;0;0
PITA_09498;126;92;234;215;228;105
PITA_34274;75;51;55;47;5;118
PITA_36206;23;24;56;49;8;29
PITA_36111;0;0;0;0;0;5
PITA_40371;112;571;125;70;261;95
PITA_04706;0;0;0;0;0;0
PITA_04212;2;2;16;5;6;0
PITA_00513;0;0;0;0;0;0
PITA_08066;2;0;0;1;0;0
PITA_37459;12;0;34;14;1;5
PITA_09932;152;108;273;229;161;249
PITA_27221;0;0;0;0;0;0
PITA_17635;94;87;217;136;143;136
PITA_30814;0;0;0;0;1;0
PITA_37530;0;0;7;5;0;0
PITA_00020;11;11;34;24;24;35
PITA_39568;167;254;298;155;199;225
PITA_33660;354;352;649;357;380;574
PITA_35894;0;5;5;0;9;0
PITA_01799;188;402;531;225;300;298
PITA_12827;22;23;54;24;16;11
PITA_42235;0;0;0;0;0;0
PITA_18635;0;0;0;0;0;0
PITA_01936;0;0;0;0;0;0
PITA_38361;0;0;0;0;0;0
PITA_37269;24;0;0;0;0;0
PITA_07429;379;123;678;512;364;104
PITA_19923;2;3;14;22;10;2
PITA_39675;103;49;164;113;75;118
PITA_12356;2;0;0;0;0;2
PITA_22160;268;293;613;343;885;94
PITA_05042;245;379;526;0;170;219
PITA_20669;677;268;849;2379;1270;594
PITA_44320;20;10;25;21;15;14
PITA_43910;1;0;1;0;1;1
PITA_32935;88;92;146;102;57;111
PITA_43088;0;0;0;0;0;0
PITA_24003;11;18;37;15;15;19
PITA_15404;51;33;81;79;93;62
PITA_17210;33;24;68;70;42;49
PITA_04448;405;366;967;593;488;506
PITA_44431;0;10;16;4;4;5
PITA_01566;35;72;192;64;65;93
PITA_43787;0;0;5;2;0;1
PITA_39625;0;0;0;0;0;0
PITA_16538;5;7;11;0;1;25
PITA_36268;344;612;301;386;399;542
PITA_18382;1;1;16;2;4;0
PITA_16902;7;10;31;0;6;5
PITA_13520;13;10;31;17;9;31
PITA_39386;389;739;1203;497;654;633
PITA_34542;383;428;554;414;348;474
PITA_11627;450;366;727;593;446;615
PITA_21089;8;22;24;19;19;20
PITA_14549;0;0;0;0;0;0
PITA_14801;0;0;0;1;0;0
PITA_40301;0;0;0;0;0;0
PITA_49623;0;0;1;0;2;0
PITA_28083;27;23;63;31;13;27
PITA_49655;125;81;194;99;108;112
PITA_25816;16;24;18;23;32;28
PITA_12210;25;145;164;59;77;47
PITA_20697;0;0;0;0;0;0
PITA_44037;0;0;5;8;0;5
PITA_03277;853;1126;1732;72;1170;720
PITA_38462;43;13;42;43;16;37
PITA_32277;3507;3449;6512;3217;3229;4144
PITA_06897;20;8;0;0;11;0
PITA_37558;13;10;29;11;19;25
PITA_32814;0;0;0;0;0;0
PITA_00851;0;0;0;0;0;0
PITA_19356;7;12;53;17;16;18
PITA_17620;0;0;0;1;0;0
PITA_22280;1;0;0;0;0;1
PITA_08255;1;0;0;1;0;0
PITA_22300;129;149;209;154;165;261
PITA_49807;0;0;0;0;0;0
PITA_28718;0;0;19;6;0;2
PITA_26316;0;3;0;2;0;1
PITA_16449;457;229;994;662;180;93
PITA_39271;0;0;0;0;0;0
PITA_07419;2;13;8;5;23;24
PITA_35150;0;0;0;0;0;1
PITA_33249;224;185;521;237;252;276
PITA_32138;37;15;28;20;25;89
PITA_24867;0;0;0;0;0;0
PITA_35478;0;0;0;0;0;0
PITA_37454;0;0;0;0;0;0
PITA_09432;1207;901;1766;1793;1099;1494
PITA_01896;0;0;0;0;0;0
PITA_51510;4;3;4;2;2;3
PITA_43350;0;5;1;2;1;0
PITA_48460;18;10;29;22;13;14
PITA_39599;0;0;0;0;0;0
PITA_14454;0;0;0;0;0;0
PITA_45261;0;1;1;6;1;0
PITA_16208;0;0;0;0;0;0
PITA_27152;631;478;1321;803;605;893
PITA_51640;3;0;0;0;1;0
PITA_12663;240;183;328;350;175;277
PITA_46586;6;7;7;0;0;6
PITA_17784;909;920;1290;1221;906;2477
PITA_48030;19;3;43;11;55;15
PITA_09850;28;22;71;62;18;24
PITA_05181;0;0;0;0;1;0
PITA_51078;634;336;805;529;390;349
PITA_03060;0;0;0;0;0;0
PITA_06205;0;31;0;6;11;27
PITA_07005;0;0;0;0;0;0
PITA_48186;0;0;0;0;0;0
PITA_19318;127;46;181;116;37;43
PITA_14210;0;0;1;0;1;1
PITA_11812;0;3;4;3;0;4
PITA_13592;0;1;0;0;1;3
PITA_22772;0;0;0;0;0;0
PITA_22902;206;73;333;235;314;208
PITA_26022;96;105;284;135;107;136
PITA_12408;68;43;104;41;49;94
PITA_41375;9;2;47;10;9;7
PITA_28833;16;15;45;29;23;29
PITA_34320;0;0;0;0;0;0
PITA_39940;177;66;238;214;160;282
PITA_14912;0;0;0;0;0;1
PITA_15680;0;5;0;1;2;1
PITA_31179;109;144;245;224;125;457
PITA_26611;0;15;0;0;0;0
PITA_28574;1;8;15;236;9;35
PITA_23879;7;12;26;21;26;29
PITA_10659;10;4;3;2;6;5
PITA_24014;73;59;164;35;34;18
PITA_08478;552;767;1007;643;581;1247
PITA_22241;164;157;278;208;174;228
PITA_07103;185;257;340;165;212;154
PITA_43598;52;53;124;68;88;67
PITA_06851;4;0;2;10;6;1
PITA_26987;0;0;3;2;1;0
PITA_05654;70;95;240;7;202;86
PITA_06397;0;0;0;0;0;0
PITA_16660;0;0;0;0;0;0
PITA_22708;4;2;13;7;16;2
PITA_00520;180;126;355;154;114;78
PITA_47408;136;5;42;42;44;2
PITA_36705;0;0;0;0;0;0
PITA_23059;0;1;0;1;0;1
PITA_23020;208;264;500;281;239;325
PITA_50709;13;9;37;9;11;24
PITA_28749;4;5;0;0;0;2
PITA_35385;547;579;1041;606;569;691
PITA_26938;0;5;0;0;1;0
PITA_37506;61;80;82;95;0;50
PITA_33433;225;301;638;486;257;231
PITA_48992;3;7;1;5;1;1
PITA_07424;575;1168;1835;703;643;1004
PITA_07880;299;271;647;543;371;742
PITA_19711;615;620;1095;739;580;733
PITA_20237;465;519;1040;522;499;406
PITA_32006;137;274;495;228;261;127
PITA_02254;71;73;126;79;55;44
PITA_51266;19;21;62;32;23;32
PITA_42439;14;1;10;8;2;0
PITA_06352;120;167;329;133;174;211
PITA_37654;2;6;16;12;4;5
PITA_43735;0;0;0;0;0;0
PITA_31919;1;0;0;0;0;0
PITA_11692;0;0;0;0;0;0
PITA_11197;0;0;58;34;23;16
PITA_33010;0;0;0;0;0;0
PITA_40335;0;0;0;0;0;0
PITA_09581;431;827;1072;845;639;887
PITA_49799;115;54;176;115;94;81
PITA_02171;21;53;64;23;43;40
PITA_38313;8;5;30;8;6;4
PITA_39036;7;14;30;49;47;11
PITA_07102;19;21;57;40;19;40
PITA_35443;133;127;259;148;116;153
PITA_47212;209;497;610;126;201;284
PITA_42704;89;103;211;140;142;152
PITA_15924;42;11;83;40;20;74
PITA_47731;0;0;0;0;0;0
PITA_25212;0;4;6;0;7;0
PITA_39017;0;0;2;3;1;1
PITA_36966;17;49;66;35;63;86
PITA_25919;1;2;6;1;0;1
PITA_20527;179;315;378;143;130;142
PITA_42462;1;1;0;3;1;7
PITA_03387;0;0;0;0;0;0
PITA_29846;20;14;12;25;12;1593
PITA_40282;0;0;0;0;0;0
PITA_40357;7;10;20;22;5;6
PITA_31231;2;0;5;0;0;5
PITA_49982;127;119;112;150;120;91
PITA_33241;0;7;7;1;0;4
PITA_06660;555;932;1225;447;743;1121
PITA_18532;1;0;0;0;0;0
PITA_23939;514;222;632;692;469;326
PITA_46130;0;9;3;3;3;1
PITA_15976;3;0;5;9;6;7
PITA_09622;0;0;2;0;0;0
PITA_43244;0;0;0;0;0;0
PITA_25236;270;501;676;387;355;378
PITA_46833;3;0;14;9;3;4
PITA_44952;0;0;0;0;0;1
PITA_23562;1;28;1;0;14;2
PITA_24610;326;821;1063;323;495;623
PITA_39395;2;12;2;8;3;8
PITA_02799;145;216;410;139;181;222
PITA_32719;0;0;0;0;0;0
PITA_35666;0;0;0;0;0;0
PITA_31017;275;180;481;306;417;447
PITA_40022;1;2;7;3;1;5
PITA_32262;0;0;0;0;0;0
PITA_24320;16;46;38;25;35;21
PITA_46046;0;0;0;0;0;0
PITA_49848;0;0;0;0;0;0
PITA_46052;2;0;0;0;0;0
PITA_23941;4;0;0;0;1;8
PITA_20359;7;40;49;17;21;12
PITA_49679;2;0;0;0;0;0
PITA_39085;207;158;244;119;225;0
PITA_51487;0;0;0;0;0;0
PITA_44589;0;0;0;0;0;0
PITA_08196;8;4;13;13;8;22
PITA_00283;0;0;0;0;0;0
PITA_22026;9;7;4;8;6;3
PITA_07470;0;0;0;1;0;0
PITA_06695;76;102;167;24;59;5
PITA_31284;1;2;0;4;0;1
PITA_41205;50;46;74;52;49;70
PITA_24404;160;160;380;165;121;186
PITA_02462;242;177;327;314;254;521
PITA_11168;0;0;0;0;1;0
PITA_09799;0;0;0;0;0;0
PITA_14557;88;142;225;120;157;150
PITA_19460;108;224;479;121;82;125
PITA_43743;0;0;3;2;1;4
PITA_43979;2469;2375;5364;3858;3077;4387
PITA_22208;3;0;0;0;1;0
PITA_28699;0;0;0;0;0;0
PITA_21307;118;165;314;124;136;156
PITA_15923;6;13;3;12;18;5
PITA_38142;25;23;72;51;27;68
PITA_36115;0;0;0;0;0;0
PITA_49928;0;0;0;0;0;1
PITA_41663;2;1;5;3;1;4
PITA_17557;0;0;2;1;0;0
PITA_43116;0;0;0;0;0;3
PITA_23793;59;89;159;97;72;102
PITA_07364;0;0;0;0;0;0
PITA_50688;56;118;207;90;92;71
PITA_22874;4;2;0;0;0;0
PITA_13033;353;213;712;293;267;266
PITA_31221;72;18;95;70;55;56
PITA_04116;166;186;332;155;120;150
PITA_14604;8;0;0;11;3;0
PITA_42559;1;1;1;5;3;8
PITA_26068;0;0;0;0;0;0
PITA_49833;1;0;0;6;8;7
PITA_41666;29;49;30;61;32;71
PITA_12020;0;4;1;2;3;1
PITA_51712;2;0;6;1;4;1
PITA_06859;5;10;15;10;1;6
PITA_39250;116;135;346;240;88;145
PITA_33488;0;0;0;0;0;0
PITA_49235;1;3;3;9;4;9
PITA_47144;0;0;0;0;1;0
PITA_48696;2471;2113;4746;3269;2557;4359
PITA_23461;7;25;15;18;4;24
PITA_14217;166;210;393;241;226;333
PITA_04626;4;16;16;9;12;2
PITA_10106;0;0;0;0;0;0
PITA_32795;3;5;11;3;4;1
PITA_16887;97;101;146;92;120;94
PITA_37562;5;14;3;5;2;3
PITA_41324;3;9;2;2;5;11
PITA_23147;4;9;7;4;7;8
PITA_25440;3718;6930;10173;3306;3132;3697
PITA_33766;0;0;0;0;3;0
PITA_15073;6;4;63;12;7;25
PITA_17855;7;2;15;10;5;5
PITA_27564;0;1;3;2;0;2
PITA_12811;0;2;1;2;0;3
PITA_14615;3;16;17;4;16;10
PITA_31770;0;0;0;0;0;0
PITA_33858;0;0;0;0;0;0
PITA_18894;238;123;517;259;188;184
PITA_03594;0;0;0;0;4;0
PITA_23413;1;0;0;2;0;1
PITA_43726;9;3;5;9;1;5
PITA_01564;388;394;732;494;390;508
PITA_20378;4;2;4;6;4;3
PITA_48351;0;0;0;0;0;0
PITA_33601;2;0;0;1;0;0
PITA_48336;5;5;17;1;3;7
PITA_46706;0;0;0;0;0;0
PITA_30888;0;0;0;0;2;1
PITA_12193;1646;1777;3558;1625;2197;1904
PITA_26465;213;189;663;274;239;340
PITA_11904;16;9;0;14;6;8
PITA_02689;1;0;8;1;0;0
PITA_28421;36;8;41;41;33;31
PITA_04086;1477;2240;4598;2459;2890;4125
PITA_13618;0;0;0;0;2;0
PITA_00705;0;0;0;0;0;0
PITA_04173;26;32;35;59;42;28
PITA_47106;0;0;0;1;0;1
PITA_15163;3;3;4;13;16;1
PITA_33701;2;1;6;4;0;12
PITA_08201;2;0;0;0;0;0
PITA_11366;7;3;24;10;1;3
PITA_16793;0;0;0;0;0;0
PITA_47737;0;0;2;0;0;0
PITA_49872;6;13;13;7;15;3
PITA_18074;0;0;0;0;0;0
PITA_35487;54;34;64;64;80;48
PITA_06215;12;3;18;11;13;20
PITA_48119;1357;422;1557;1675;759;1163
PITA_35927;30;0;33;25;20;8
PITA_26098;0;0;0;0;0;0
PITA_23843;162;266;292;323;220;385
PITA_36676;24;39;74;53;41;43
PITA_29660;3001;4699;6363;3586;3120;4395
PITA_13454;0;0;0;0;0;0
PITA_23852;451;694;1113;586;560;736
PITA_19913;20;21;28;39;13;13
PITA_19355;164;75;226;111;149;182
PITA_39670;32;10;38;29;24;14
PITA_32925;1540;1868;3187;1919;1806;2322
PITA_50588;63;85;224;66;93;138
PITA_39029;33;13;44;0;7;11
PITA_08979;62;125;168;83;10;59
PITA_51494;0;0;0;0;0;0
PITA_01196;128;58;231;213;115;242
PITA_05910;624;435;929;1627;1171;1593
PITA_21481;11;15;15;18;14;24
PITA_35628;0;0;0;0;0;0
PITA_49056;0;0;0;0;0;0
PITA_43026;3;8;6;9;1;0
PITA_43382;20;21;54;17;28;5
PITA_17867;81;295;355;87;104;115
PITA_41725;34;0;0;0;0;21
PITA_21044;0;0;0;0;0;0
PITA_28060;3;1;1;10;4;0
PITA_30129;16;29;59;12;20;18
PITA_45689;1;0;1;1;0;0
PITA_07085;242;270;244;329;116;167
PITA_12883;969;390;1541;1050;870;1086
PITA_15512;266;285;727;446;556;569
PITA_22403;26;6;40;33;4;14
PITA_08770;57;120;134;114;84;92
PITA_30522;0;0;0;0;0;0
PITA_46362;0;0;0;0;0;0
PITA_40949;0;0;0;0;0;0
PITA_44023;105;59;103;48;66;57
PITA_51056;0;0;0;0;0;0
PITA_12723;0;2;2;1;0;0
PITA_00896;2;0;0;0;4;0
PITA_39872;13;18;28;11;12;5
PITA_38780;0;0;0;0;0;0
PITA_21856;572;569;1225;668;831;803
PITA_11119;18;10;46;36;22;25
PITA_40399;7;2;38;10;6;57
PITA_37840;5;1;5;2;1;8
PITA_02398;10;4;35;42;14;6
PITA_06991;30;95;10;93;89;10
PITA_04378;22;9;84;9;8;25
PITA_50580;0;0;0;0;0;0
PITA_34715;0;0;0;0;0;0
PITA_17110;16;40;59;19;19;21
PITA_47606;5;7;17;15;5;4
PITA_23240;87;70;127;96;61;113
PITA_08593;60;52;103;58;60;108
PITA_05806;73;99;128;66;73;64
PITA_20932;41;95;124;101;84;93
PITA_20580;0;0;0;0;0;0
PITA_42408;0;0;0;0;0;0
PITA_47822;1;1;4;3;1;0
PITA_25424;112;113;149;89;109;90
PITA_38813;647;942;1494;991;1056;612
PITA_06766;71;77;150;47;67;90
PITA_22120;0;0;0;0;0;0
PITA_30320;0;0;0;0;0;0
PITA_44598;19;22;40;26;9;20
PITA_19368;14;3;21;33;20;11
PITA_31627;0;0;0;0;4;0
PITA_07170;224;137;528;213;193;342
PITA_13191;11;16;27;17;9;33
PITA_01119;55;37;80;95;75;66
PITA_27561;0;0;0;0;0;0
PITA_45568;997;1300;2163;1144;1068;1287
PITA_00831;0;0;0;0;0;0
PITA_27723;0;0;0;0;0;0
PITA_33205;22;7;38;56;66;5
PITA_15830;161;126;259;202;182;137
PITA_17996;153;213;424;234;299;311
PITA_05135;0;0;0;0;0;0
PITA_48715;0;0;0;0;7;0
PITA_42694;9;0;0;0;10;6
PITA_11031;276;362;516;315;235;437
PITA_17844;51;44;128;7;16;6
PITA_33475;196;96;423;312;156;234
PITA_37057;4;4;14;5;0;29
PITA_26329;5;3;14;2;1;8
PITA_40384;1;0;0;0;0;0
PITA_35016;83;96;180;115;80;172
PITA_04412;591;631;1220;618;644;550
PITA_00662;0;0;0;0;0;0
PITA_31290;5;8;12;5;9;1
PITA_21836;0;0;0;1;0;0
PITA_45676;0;0;0;0;0;1
PITA_46717;3;0;4;3;3;14
PITA_49976;47;222;423;115;90;194
PITA_12964;2;1;0;2;0;0
PITA_26453;0;0;0;0;0;0
PITA_39781;7;3;15;1;2;3
PITA_05470;12;6;23;31;22;13
PITA_16094;0;0;0;0;3;0
PITA_16836;0;0;0;0;0;0
PITA_05293;21;40;1;8;43;13
PITA_46754;0;3;3;5;6;0
PITA_20174;0;0;14;2;1;0
PITA_42469;9;13;40;12;8;14
PITA_50626;609;1121;1201;636;893;856
PITA_33428;1454;1119;2561;1945;1545;2026
PITA_48020;1046;2326;2854;1319;1831;1806
PITA_01400;0;0;0;0;0;0
PITA_32704;549;517;1306;626;530;738
PITA_10165;325;322;479;385;502;475
PITA_05468;0;0;0;1;0;2
PITA_49831;185;203;321;197;138;268
PITA_42954;0;10;14;2;0;8
PITA_49310;0;0;0;0;0;0
PITA_51370;2;1;0;0;0;0
PITA_26459;322;262;605;439;384;425
PITA_32458;439;523;904;581;537;539
PITA_46931;2;1;0;1;1;0
PITA_18947;2;0;3;4;1;1
PITA_04995;16;13;24;0;9;1
PITA_48141;1112;1352;2494;1640;1636;1451
PITA_20156;5;11;0;0;1;3
PITA_02714;0;0;0;0;0;0
PITA_18047;50;59;166;89;38;111
PITA_02015;147;262;340;203;230;336
PITA_26174;113;139;264;120;153;274
PITA_20650;1;0;0;1;0;0
PITA_47836;17;12;43;20;13;21
PITA_13782;5;8;17;4;5;15
PITA_36293;0;48;51;0;0;16
PITA_40427;2;2;5;9;5;1
PITA_06666;39;32;35;37;25;33
PITA_39143;115;209;246;184;145;228
PITA_06588;391;389;805;546;471;691
PITA_17094;1775;1809;3316;2248;1998;2588
PITA_28064;25;32;51;33;26;40
PITA_29206;0;0;0;0;0;0
PITA_35599;140;179;256;157;210;263
PITA_19600;0;0;0;0;0;0
PITA_42949;48;55;104;44;34;113
PITA_46516;27;2;30;10;1;0
PITA_24558;20;17;37;17;12;35
PITA_19241;2192;2478;4191;2248;2434;2619
PITA_06867;3;4;13;10;15;9
PITA_48148;17;12;24;13;11;11
PITA_25794;2;4;3;1;1;1
PITA_02461;283;249;542;444;520;235
PITA_33883;5;1;13;2;1;5
PITA_29602;97;154;218;97;129;166
PITA_29949;0;0;0;0;0;0
PITA_01963;0;0;0;0;2;1
PITA_38742;21;14;69;23;24;83
PITA_15542;0;2;2;1;2;0
PITA_47671;42;119;110;62;82;98
PITA_10992;30;25;25;34;30;33
PITA_10188;6;22;45;0;1;0
PITA_51203;15;3;22;7;14;3
PITA_50433;2;0;10;0;4;6
PITA_37165;298;330;639;353;320;541
PITA_48603;0;0;0;0;0;0
PITA_49778;0;0;0;0;0;0
PITA_07267;3;3;11;10;7;10
PITA_17501;0;2;3;0;0;3
PITA_06153;41;83;91;36;76;76
PITA_29689;253;0;0;0;0;0
PITA_00094;0;0;0;1;0;3
PITA_30018;869;1059;1681;1074;1252;1114
PITA_13868;9;24;38;37;26;25
PITA_43293;8;0;12;5;10;10
PITA_14570;12;51;40;31;21;4
PITA_02705;2385;3397;6247;3302;2959;3112
PITA_05929;35;115;91;78;166;156
PITA_01665;0;0;0;0;0;0
PITA_34674;0;0;0;0;0;0
PITA_28863;70;106;149;114;87;78
PITA_27219;126;149;183;144;136;106
PITA_14885;0;0;0;0;0;0
PITA_51206;0;1;2;1;1;0
PITA_44628;1;0;0;0;0;0
PITA_45718;482;530;651;623;474;603
PITA_39217;0;2;1;0;0;0
PITA_47079;0;0;103;0;0;0
PITA_18024;70;39;173;95;52;106
PITA_34982;7;3;11;3;2;10
PITA_44979;1529;2424;3327;1404;1392;2316
PITA_05641;80;126;130;19;85;53
PITA_50295;0;0;0;0;0;0
PITA_33460;358;389;688;463;423;630
PITA_23720;12;7;30;7;5;14
PITA_00140;718;1147;1452;962;855;1142
PITA_36880;66;30;116;177;782;8
PITA_26633;0;0;0;0;0;0
PITA_44733;96;41;175;78;83;150
PITA_25369;0;0;0;0;0;0
PITA_38801;0;0;0;0;0;0
PITA_00226;702;728;1691;763;680;842
PITA_23679;0;20;0;7;2;1
PITA_32865;0;0;0;0;0;0
PITA_43616;0;0;0;0;0;0
PITA_26760;0;0;0;0;0;0
PITA_49815;248;455;583;352;266;527
PITA_16657;33;53;48;86;51;72
PITA_20542;0;0;0;0;0;0
PITA_39992;0;0;0;0;0;0
PITA_50991;72;51;138;63;65;102
PITA_13130;299;603;467;645;674;323
PITA_51613;0;0;0;0;0;0
PITA_12959;220;306;519;332;210;542
PITA_28610;86;24;98;153;133;0
PITA_07350;9;6;26;4;3;20
PITA_46287;0;0;0;0;0;0
PITA_02071;156;62;210;214;186;56
PITA_42492;99;168;325;141;110;251
PITA_00223;4996;6149;10944;6389;6008;7858
PITA_36339;0;1;1;1;0;3
PITA_03599;77;96;173;77;85;88
PITA_12969;0;0;0;0;0;0
PITA_50761;1070;1274;1554;1338;1045;1175
PITA_42470;127;136;316;219;174;233
PITA_10020;283;171;452;380;312;291
PITA_26501;34;84;109;64;47;101
PITA_20408;231;319;411;286;347;538
PITA_48490;163;57;191;160;171;82
PITA_35010;144;67;294;141;91;97
PITA_41606;0;0;0;0;0;0
PITA_15459;5;10;21;10;16;26
PITA_28164;0;0;1;0;0;1
PITA_39960;0;0;0;0;0;0
PITA_44062;486;329;825;145;308;422
PITA_31462;1;0;1;0;0;0
PITA_11541;114;102;367;180;351;284
PITA_39751;0;0;0;0;0;0
PITA_08987;0;0;0;0;0;0
PITA_50404;21;11;74;38;44;4
PITA_49279;0;0;0;0;0;0
PITA_21608;580;539;1177;623;645;411
PITA_29327;547;832;986;760;666;1041
PITA_42920;583;785;1143;740;673;819
PITA_50344;90;65;113;86;118;39
PITA_04350;0;0;0;0;0;0
PITA_36573;65;55;121;111;60;2146
PITA_27235;0;0;0;0;0;0
PITA_38387;167;139;414;211;184;244
PITA_40696;34;47;78;48;27;61
PITA_28507;9;12;11;22;9;9
PITA_26634;0;0;0;0;0;0
PITA_22546;0;0;0;0;0;0
PITA_15351;6;0;11;8;5;0
PITA_40329;708;829;1389;987;774;1161
PITA_03079;5;4;3;0;3;1
PITA_45342;0;0;0;0;1;0
PITA_26474;0;0;0;0;0;0
PITA_48227;45;33;28;5;0;24
PITA_43946;0;0;0;0;0;0
PITA_42942;0;0;0;0;0;0
PITA_19882;645;711;1202;940;726;917
PITA_50375;21;6;36;23;17;25
PITA_46859;45;67;93;80;85;64
PITA_49857;12;4;0;5;0;0
PITA_38192;0;0;0;0;0;0
PITA_35221;279;398;505;363;306;476
PITA_31746;0;0;0;0;0;0
PITA_27015;130;130;290;309;247;297
PITA_45031;2;2;0;4;0;0
PITA_19505;33;12;109;29;32;29
PITA_01356;6;0;4;0;2;0
PITA_31754;0;0;0;0;0;0
PITA_01058;4;1;0;2;1;0
PITA_01300;0;0;0;0;0;0
PITA_20646;777;733;1455;893;757;1003
PITA_46040;51;35;77;64;37;61
PITA_12875;0;0;0;0;0;0
PITA_49528;494;344;825;459;541;422
PITA_35450;1;0;2;1;0;4
PITA_37819;16;19;28;9;11;27
PITA_39585;0;1;2;1;1;5
PITA_20420;8;11;58;19;14;17
PITA_01456;0;0;0;0;0;0
PITA_41739;2;0;1;0;2;0
PITA_40625;11;44;49;20;18;54
PITA_50629;2;0;3;2;3;5
PITA_07580;10;5;4;55;26;3
PITA_11317;2;6;0;4;0;3
PITA_05059;0;0;0;0;0;0
PITA_34233;285;440;615;439;399;539
PITA_02237;0;0;0;0;0;0
PITA_15980;35;95;125;27;86;138
PITA_25836;77;62;149;115;49;105
PITA_15933;1;0;0;0;0;0
PITA_06792;77;121;145;107;146;148
PITA_38395;25;64;77;55;27;73
PITA_16495;0;0;0;0;0;0
PITA_50926;301;360;662;425;350;668
PITA_44531;512;977;1113;585;799;729
PITA_00241;6;12;20;6;6;14
PITA_26555;1160;1191;2125;938;1026;581
PITA_27450;0;0;0;0;0;1
PITA_19529;0;0;0;0;0;0
PITA_36706;52;88;114;50;56;73
PITA_44084;17;39;81;42;21;37
PITA_19811;18;6;30;17;5;20
PITA_23372;49;30;70;82;56;35
PITA_14864;0;0;0;0;0;0
PITA_28352;0;0;1;1;0;0
PITA_15812;0;0;0;0;0;0
PITA_15291;0;0;0;0;0;0
PITA_30277;267;582;531;85;532;331
PITA_50930;0;0;6;0;0;0
PITA_24349;2;0;0;0;0;0
PITA_28358;2;0;0;1;0;0
PITA_24085;1;0;1;2;0;0
PITA_25311;0;3;9;5;5;4
PITA_01156;41;141;76;39;167;10
PITA_36629;0;1;3;1;6;0
PITA_24999;65;59;114;71;29;62
PITA_21013;49;60;100;67;34;96
PITA_19461;554;531;922;606;664;542
PITA_07283;0;0;0;0;0;0
PITA_33799;57;69;173;114;115;14
PITA_46518;8;13;13;2;6;6
PITA_33919;4;16;23;6;34;16
PITA_20327;0;0;0;0;0;1
PITA_14967;147;88;438;345;419;289
PITA_40819;71;94;176;67;104;135
PITA_00712;0;0;0;0;0;0
PITA_13873;13;0;0;15;32;0
PITA_30441;0;0;0;0;0;0
PITA_39997;1;18;9;13;10;48
PITA_49037;423;147;614;233;10;0
PITA_04776;12;9;23;13;16;2
PITA_03266;8;36;48;12;19;12
PITA_17990;0;5;6;9;4;2
PITA_38508;4;8;14;18;27;9
PITA_47244;3;4;0;2;5;0
PITA_10465;57;25;83;126;48;12
PITA_38732;1239;1084;1974;1616;1260;1469
PITA_23279;0;0;1;0;1;0
PITA_18340;1;0;0;1;2;0
PITA_14701;0;0;0;0;0;0
PITA_00406;1;2;0;3;0;1
PITA_24115;20;12;48;14;11;11
PITA_46278;496;406;630;627;543;606
PITA_25752;313;730;684;270;491;707
PITA_20187;321;445;747;343;348;570
PITA_08386;457;286;1025;405;502;429
PITA_30587;4;1;16;3;1;8
PITA_47984;13;13;28;10;13;4
PITA_42234;226;173;392;219;200;312
PITA_50464;2;13;12;0;14;0
PITA_27685;0;0;0;1;0;0
PITA_37232;248;399;478;367;303;520
PITA_07004;1;2;6;0;1;0
PITA_25013;82;87;207;191;71;66
PITA_31411;16;23;33;23;7;21
